cultivo,region,provincia,departamento,campania,latitud,longitud,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kg_ha,temp_media_c,temp_max_promedio_c,temp_min_promedio_c,precipitacion_total_mm,humedad_relativa_promedio,radiacion_solar_total,dias_helada,dias_clima_disponibles,dias_clima_esperados,arcilla_pct,arena_pct,limo_pct,materia_organica_pct,ph,cec,suelo_anillo_fallback,suelo_capas_disponibles,suelo_calidad
soja,pampeana,Córdoba,Marcos Juárez,2014/2015,-32.7,-62.1,618000,596000,2549600,4278,22.76923076923077,27.96483516483517,17.729120879120877,667.8,65.05494505494505,4149.99,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2015/2016,-32.7,-62.1,569345,482045,1855809,3850,22.058469945355192,26.88579234972677,17.40601092896175,680.9000000000001,67.30054644808743,4101.9,0,183,183,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2016/2017,-32.7,-62.1,486507,456915,1744545,3818,22.25989010989011,27.37252747252748,17.349999999999998,663.8000000000001,66.82417582417582,4248.59,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2017/2018,-32.7,-62.1,501760,479760,1706633,3557,22.22912087912088,28.088461538461534,16.745604395604396,284.7,58.91208791208791,4418.610000000001,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2018/2019,-32.7,-62.1,466268,442628,1856385,4194,21.53736263736264,26.60989010989011,16.603846153846156,756.3,69.07692307692308,4014.86,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2019/2020,-32.7,-62.1,478080,474780,1886508,3973,22.85792349726776,28.19726775956284,17.618032786885244,557.0000000000001,64.43169398907104,4215.46,0,183,183,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2020/2021,-32.7,-62.1,468250,457250,1673625,3660,22.09835164835165,27.63736263736264,16.704945054945057,553.7,61.917582417582416,4251.75,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2021/2022,-32.7,-62.1,449200,443700,1597560,3601,22.548351648351645,28.30824175824176,17.02417582417582,613.7,60.9010989010989,4454.060000000001,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2022/2023,-32.7,-62.1,426726,407926,857102,2101,24.41813186813187,30.43186813186813,18.38186813186813,404.9,52.21428571428572,4450.620000000001,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2023/2024,-32.7,-62.1,430300,426100,1759990,4130,22.669398907103822,28.0792349726776,17.516393442622952,610.8,66.46448087431693,4209.83,0,183,183,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
soja,pampeana,Córdoba,Marcos Juárez,2024/2025,-32.7,-62.1,463900,463800,1857960,4006,22.791758241758245,28.167032967032966,17.684615384615388,677.4,67.56593406593407,4333.34,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2000/2001,-32.7,-62.1,62350,60390,530220,8780,21.92472527472528,26.678021978021977,17.306593406593407,899.0,70.95604395604396,3989.43,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2001/2002,-32.7,-62.1,66550,64550,577720,8950,21.55989010989011,26.276373626373623,16.934615384615388,847.8,69.06593406593407,3954.89,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2002/2003,-32.7,-62.1,80640,74720,730760,9780,22.143406593406592,27.032967032967036,17.537362637362637,858.3,70.56593406593407,4028.05,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2003/2004,-32.7,-62.1,112600,106020,943580,8900,22.826775956284155,28.28688524590164,17.32732240437159,412.8,57.91803278688525,4522.5,0,183,183,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2004/2005,-32.7,-62.1,130700,123950,1189920,9600,21.832967032967037,26.92472527472528,16.88736263736264,770.5,64.85714285714286,4204.92,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2005/2006,-32.7,-62.1,132000,125800,1094460,8700,22.242857142857144,27.583516483516487,16.96043956043956,647.0000000000001,60.32417582417583,4360.82,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2006/2007,-32.7,-62.1,139400,134450,1505840,11200,22.43791208791209,27.33516483516484,17.686813186813186,983.6,67.67582417582418,3995.93,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2007/2008,-32.7,-62.1,158200,150700,1371370,9100,22.500546448087437,27.68579234972677,17.379234972677594,497.0,62.38251366120219,4327.849999999999,0,183,183,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2008/2009,-32.7,-62.1,111800,107600,919980,8550,23.192307692307693,28.56538461538461,17.894505494505495,614.6,59.582417582417584,4396.8,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2009/2010,-32.7,-62.1,99400,94400,1066720,11300,22.63626373626373,27.759340659340666,17.85934065934066,800.1000000000001,66.63736263736264,4056.63,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
maiz,pampeana,Córdoba,Marcos Juárez,2010/2011,-32.7,-62.1,114700,110500,1029320,9315,22.40054945054945,27.847802197802192,16.96813186813187,449.3,58.78021978021978,4426.91,0,182,182,31.23333333333333,9.333333333333334,59.43333333333334,2.666453333333333,6.8500000000000005,21.71666666666667,1,3,fallback_1km
